review_id,store_name,city,state,rating,review_text,review_date,reviewer
480,McDonald's (Walmart),Sacramento,CA,1,Waited 30 minutes in the drive-thru line. The cheese wasn't even melted. Worst customer service ever. Missing items from my order. Will not return. Save your money and go somewhere else!,2021-01-28,user_1687
481,McDonald's (Airport),Tucson,AZ,4,"One of the cleanest fast food places I've been to. Perfect order, nothing missing. Great value for the money. The new menu items are fantastic.",2021-05-12,user_48081
482,McDonald's (Highway),Salt Lake City,UT,4,"Quick service even during lunch rush. The crew was fast and efficient. Best fries in fast food, always crispy.",2022-06-07,user_67968
483,McDonald's (Airport),Louisville,KY,2,For these prices I'd rather eat somewhere else. The food was disgusting. Never again. Had to wait at the counter while employees chatted. Tables were sticky and trash everywhere.,2022-10-02,user_54270
484,McDonald's,New York,NY,3,Hit or miss at this location. The Big Mac was fresh and delicious. Found a hair in my food.,2023-04-01,user_87959
485,McDonald's Drive-Thru,Pittsburgh,PA,5,McFlurry was made perfectly. Drive-thru was super fast. They got everything right. This is my go-to McDonald's! ,2018-05-05,user_60641
486,McDonald's Drive-Thru,Charlotte,NC,4,Fastest McDonald's I've been to. Can't beat the price! Will come back.,2018-01-04,user_96804
487,McDonald's Drive-Thru,Miami,FL,2,Floors were dirty and tables hadn't been wiped. Prices have gone up so much. The burger was cold and stale.,2023-04-12,user_48803
488,McDonald's (Highway),Salt Lake City,UT,2,"STAFF WAS RUDE AND UNHELPFUL. BATHROOMS WERE ABSOLUTELY DISGUSTING. SHRINKFLATION IS REAL HERE. SMALLER PORTIONS, HIGHER PRICES.",2020-06-24,user_8978
489,McDonald's (Highway),Las Vegas,NV,4,Quick and courteous service.  Tables were wiped down and floors were clean.  Egg McMuffin was perfect this morning.  They got everything right.,2020-11-08,user_15523
490,McDonald's (Walmart),Indianapolis,IN,1,Drive-thru took forever. No one greeted me or acknowledged my presence. Bathrooms were absolutely disgusting. Save your money and go somewhere else!,2023-07-22,user_4355
491,McDonald's (Highway),Cleveland,OH,5,Drive-thru was super fast. Can't beat the price! Tables were wiped down and floors were clean.!!!!,2022-02-15,user_23120
492,McDonald's (Highway),Orlando,FL,5,"Perfect order, nothing missing. The crew was fast and efficient. Great value for the money. Highly recommended! This is my go-to McDonald's!",2021-12-29,user_54855
493,McDonald's (Walmart),Houston,TX,5,In and out in 5 minutes. Very clean dining area. Food was hot and tasty as always. Dollar menu is a lifesaver.,2020-01-06,user_68161
494,McDonald's,Detroit,MI,5,"Very clean dining area. Got my food in under 3 minutes! Perfect order, nothing missing.",2024-08-12,user_77049
495,McDonald's (Airport),Cleveland,OH,3,Nothing special but nothing terrible either.,2024-10-26,user_99212
496,McDonald's,St. Louis,MO,4,Fastest McDonald's I've been to. Very clean dining area. Great value for the money.,2022-07-11,user_17744
497,McDonald's (Walmart),Raleigh,NC,4,"Bathrooms were surprisingly clean. Great tasting burgers and crispy fries. Perfect order, nothing missing. Quick service even during lunch rush. Will come back. ",2018-05-27,user_18308
498,McDonald's (Walmart),Phoenix,AZ,3,Typical fast food visit.,2022-09-21,user_58678
499,McDonald's,Las Vegas,NV,5,Great deals on the app. Restaurant was spotless and clean. Very friendly employees at this location.,2019-07-20,user_23311
500,McDonald's Drive-Thru,Indianapolis,IN,4,Good food at affordable prices. Tables were wiped down and floors were clean.,2020-02-15,user_3425
501,McDonald's (Airport),Las Vegas,NV,1,Nobody seemed to care about the customers. The place looked like it hadn't been cleaned in days. Save your money and go somewhere else!,2020-12-21,user_2759
502,McDonald's (Airport),Pittsburgh,PA,5,Great value for the money. In and out in 5 minutes. Chicken sandwich was surprisingly good. Highly recommended! This is my go-to McDonald's!,2019-03-21,user_23890
503,McDonald's Drive-Thru,San Antonio,TX,3,It's McDonald's. You know what you're getting. Service with a smile!,2018-05-11,user_23206
504,McDonald's Drive-Thru,Oklahoma City,OK,1,"Rude staff, will not return. Wrong order. Had to go back. Way too expensive for fast food. Save your money and go somewhere else!",2020-05-01,user_72929
505,McDonald's (Highway),Seattle,WA,5,Order was 100% correct. Food was hot and tasty as always. Fastest McDonald's I've been to. Great value for the money.,2018-10-05,user_86176
506,McDonald's Drive-Thru,Salt Lake City,UT,3,"Typical fast food visit. Manager was very accommodating. Rude staff, will not return.",2020-02-14,user_32944
507,McDonald's Drive-Thru,Tulsa,OK,1,The restaurant was filthy.  Missing half the items from a large order.  Save your money and go somewhere else!,2022-12-02,user_50654
508,McDonald's (Walmart),San Francisco,CA,5,Got my food in under 3 minutes! Order was 100% correct. Restaurant was spotless and clean. McNuggets were perfectly cooked. Highly recommended! This is my go-to McDonald's!,2022-04-03,user_91387
509,McDonald's,Chicago,IL,1,"The line didn't move for ages. Missing items from my order. Bathrooms were absolutely disgusting. Rude staff, will not return.",2019-09-20,user_80586
510,McDonald's (Highway),Houston,TX,4,"Restaurant was spotless and clean. Fastest McDonald's I've been to. Can't beat the price! Best fries in fast food, always crispy.",2019-07-13,user_33502
511,McDonald's (Walmart),Milwaukee,WI,5,One of the cleanest fast food places I've been to. Quick and courteous service. Highly recommended!!!!!,2020-08-13,user_98594
512,McDonald's (Airport),Jacksonville,FL,1,Waited 30 minutes in the drive-thru line. Garbage overflowing from every trash can. Worst burger I've ever had.,2018-02-03,user_73892
513,McDonald's (Walmart),Memphis,TN,3,Standard McDonald's. Met expectations. Worst customer service ever. Could be better.,2019-02-25,user_14254
514,McDonald's (Walmart),Philadelphia,PA,2,Not worth the price anymore. The place looked like it hadn't been cleaned in days. Staff was rude and unhelpful. The burger was cold and stale.,2019-04-09,user_48750
515,McDonald's Drive-Thru,Pittsburgh,PA,4,Coffee is actually really good here. Quick and courteous service. In and out in 5 minutes. Will come back.,2023-02-05,user_48228
516,McDonald's,Austin,TX,5,"Coffee is actually really good here. No wait at all, very efficient. They got everything right. This is my go-to McDonald's! ",2022-01-25,user_73081
517,McDonald's Drive-Thru,Albuquerque,NM,5,Good food at affordable prices. Great tasting burgers and crispy fries. Order was 100% correct. Service with a smile!,2024-05-22,user_81936
518,McDonald's (Highway),St. Louis,MO,5,Great deals on the app. Fresh food and great quality. Manager was very accommodating. This is my go-to McDonald's!,2024-08-13,user_78735
519,McDonald's (Highway),Louisville,KY,1,The cheese wasn't even melted. Missing half the items from a large order. There were flies buzzing around the dining area.,2024-08-04,user_30993
520,McDonald's (Walmart),Baltimore,MD,4,Can't beat the price! In and out in 5 minutes. Quarter Pounder was juicy and fresh. One of the cleanest fast food places I've been to.,2022-01-23,user_17386
521,McDonald's Drive-Thru,Fort Worth,TX,5,"McNuggets were perfectly cooked. Perfect order, nothing missing.",2021-10-25,user_44362
522,McDonald's Drive-Thru,Orlando,FL,1,Prices have gone up so much. Manager was no help when I complained. Garbage overflowing from every trash can. Drive-thru took forever. ,2023-12-29,user_24682
523,McDonald's,Cleveland,OH,4,"Best fries in fast food, always crispy. Very clean dining area. Dollar menu is a lifesaver.",2023-12-26,user_32347
524,McDonald's,Charlotte,NC,1,"No napkins, no ketchup, wrong sauce. Prices have gone up so much. Will not return.",2021-07-02,user_50680
525,McDonald's (Airport),Cincinnati,OH,1,Bathrooms were absolutely disgusting. They forgot my drink and fries.,2024-09-01,user_29696
526,McDonald's Drive-Thru,Jacksonville,FL,3,Standard McDonald's. Met expectations.,2022-09-21,user_19226
527,McDonald's (Airport),Richmond,VA,4,"McNuggets were perfectly cooked. Great deals on the app. Perfect order, nothing missing.",2020-05-13,user_82087
528,McDonald's,Nashville,TN,5,The Big Mac was fresh and delicious.  Fastest McDonald's I've been to.  This is my go-to McDonald's!,2020-08-21,user_21751
529,McDonald's (Highway),Atlanta,GA,4,Fastest McDonald's I've been to.  Great deals on the app.,2023-05-11,user_58903
530,McDonald's,Austin,TX,4,Restaurant was spotless and clean. Food was ready almost instantly. Will come back.,2020-06-10,user_58380
531,McDonald's,Fresno,CA,3,Hit or miss at this location. McNuggets were perfectly cooked.,2021-11-15,user_79849
532,McDonald's (Walmart),Louisville,KY,1,"Drive-thru took forever. Shrinkflation is real here. Smaller portions, higher prices.",2022-01-16,user_99810
533,McDonald's (Highway),Minneapolis,MN,5,They got everything right. In and out in 5 minutes. Very friendly employees at this location. Good food at affordable prices. This is my go-to McDonald's!,2023-03-23,user_44789
534,McDonald's,San Francisco,CA,5,"Great value for the money. Coffee is actually really good here. Perfect order, nothing missing.",2024-10-17,user_68814
535,McDonald's,New York,NY,5,Can't beat the price! Got my food in under 3 minutes! Highly recommended!,2020-08-29,user_52699
536,McDonald's (Highway),Memphis,TN,4,Bathrooms were surprisingly clean. Service with a smile!,2021-04-27,user_80256
537,McDonald's,Fort Worth,TX,1,Not worth the price anymore. Food was terrible. Cold fries and soggy burger. Will not return.,2019-05-25,user_27207
538,McDonald's Drive-Thru,Omaha,NE,4,Great value for the money. Impressed by how friendly everyone was.,2019-05-13,user_48068
539,McDonald's (Highway),Memphis,TN,5,McNuggets were perfectly cooked. They got my order right and were very polite. Bathrooms were surprisingly clean. Highly recommended!,2024-02-02,user_22017
540,McDonald's (Walmart),Raleigh,NC,5,"Staff was friendly and helpful.  Bathrooms were surprisingly clean.  Perfect order, nothing missing.  This is my go-to McDonald's!",2018-02-28,user_2644
541,McDonald's Drive-Thru,Phoenix,AZ,3,Standard McDonald's. Met expectations.,2019-05-12,user_14438
542,McDonald's,Tulsa,OK,4,Order was 100% correct. Can't beat the price!,2022-09-27,user_16068
543,McDonald's (Highway),Omaha,NE,5,McFlurry was made perfectly. Quick service even during lunch rush.,2018-12-18,user_52515
544,McDonald's Drive-Thru,Dallas,TX,5,Food was ready almost instantly. Tables were wiped down and floors were clean. Highly recommended!,2024-11-17,user_66435
545,McDonald's (Highway),San Jose,CA,3,"Mediocre but acceptable. Best fries in fast food, always crispy.",2022-02-27,user_58499
546,McDonald's,Dallas,TX,5,Great tasting burgers and crispy fries. Bathrooms were surprisingly clean. Great deals on the app....,2022-12-28,user_61735
547,McDonald's Drive-Thru,Columbus,OH,3,Average fast food experience. Everything tasted fresh and well-prepared. Had to wait at the counter while employees chatted. Could be better.,2024-06-12,user_18111
548,McDonald's,Atlanta,GA,5," Restaurant was spotless and clean. Perfect order, nothing missing. Great customer service! This is my go-to McDonald's!",2020-01-12,user_80608
549,McDonald's (Walmart),Sacramento,CA,5,Order was 100% correct. McFlurry was made perfectly. Dollar menu is a lifesaver. Highly recommended! This is my go-to McDonald's!,2018-10-19,user_2416
550,McDonald's,St. Louis,MO,5,Got my food in under 3 minutes! Manager was very accommodating.,2019-09-03,user_76425
551,McDonald's (Airport),San Antonio,TX,1,For these prices I'd rather eat somewhere else. Manager was no help when I complained. Took 25 minutes to get a Happy Meal. Garbage overflowing from every trash can.,2023-06-01,user_51881
552,McDonald's Drive-Thru,Dallas,TX,2,Worst customer service ever. Wrong order. Had to go back. Way too expensive for fast food.,2023-02-25,user_17903
553,McDonald's (Airport),Salt Lake City,UT,5,"Perfect order, nothing missing. The new menu items are fantastic. In and out in 5 minutes. Good food at affordable prices.",2019-11-02,user_74955
554,McDonald's Drive-Thru,Chicago,IL,1,They forgot my order and I had to wait another 10 minutes. Worst customer service ever. Coffee tasted burnt and old. I ordered a Big Mac and got a McChicken.,2019-07-16,user_41179
555,McDonald's (Walmart),Miami,FL,5,Impressed by how friendly everyone was. Order was 100% correct.,2023-10-01,user_52399
556,McDonald's (Airport),Raleigh,NC,5,"Order was 100% correct. Manager was very accommodating. No wait at all, very efficient. This is my go-to McDonald's!",2019-12-09,user_53794
557,McDonald's,Nashville,TN,2,"Bathrooms were absolutely disgusting. Shrinkflation is real here. Smaller portions, higher prices. I ordered a Big Mac and got a McChicken. Waited 20 minutes for my order.",2022-12-23,user_42104
558,McDonald's (Airport),Austin,TX,4,"Perfect order, nothing missing. Got my food in under 3 minutes! Breakfast menu is excellent here.",2021-02-14,user_92500
559,McDonald's,Memphis,TN,5,"No wait at all, very efficient. Fresh food and great quality.",2019-08-04,user_74008
560,McDonald's (Highway),Louisville,KY,2,Coffee tasted burnt and old. Waited 30 minutes in the drive-thru line. Prices have gone up so much. No one greeted me or acknowledged my presence. Very disappointing. ,2022-07-16,user_75136
